timestamp_utc,column,old_value,new_value,reason
2021-09-23 04:00:00+00:00,solar_forecast_mw,0.575,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2021-09-24 04:00:00+00:00,solar_forecast_mw,0.1125,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2021-09-25 04:00:00+00:00,solar_forecast_mw,0.035,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2021-09-26 04:00:00+00:00,solar_forecast_mw,0.0075,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-03-27 04:00:00+00:00,solar_forecast_mw,0.1175,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-03-28 04:00:00+00:00,solar_forecast_mw,0.0725,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-03-29 04:00:00+00:00,solar_forecast_mw,0.735,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-03-30 04:00:00+00:00,solar_forecast_mw,0.655,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-03-31 04:00:00+00:00,solar_forecast_mw,1.1275,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-01 04:00:00+00:00,solar_forecast_mw,6.0525,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-02 04:00:00+00:00,solar_forecast_mw,9.0725,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-03 04:00:00+00:00,solar_forecast_mw,18.42,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-04 04:00:00+00:00,solar_forecast_mw,15.979999999999999,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-05 04:00:00+00:00,solar_forecast_mw,13.7775,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-06 04:00:00+00:00,solar_forecast_mw,20.9875,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-07 04:00:00+00:00,solar_forecast_mw,42.0125,0.0,"Solar > 0 at night (4:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-22 03:00:00+00:00,solar_forecast_mw,0.6475,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-23 03:00:00+00:00,solar_forecast_mw,0.0625,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-24 03:00:00+00:00,solar_forecast_mw,0.4525,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-25 03:00:00+00:00,solar_forecast_mw,3.4375,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-26 03:00:00+00:00,solar_forecast_mw,0.5175,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-27 03:00:00+00:00,solar_forecast_mw,1.2075,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-28 03:00:00+00:00,solar_forecast_mw,12.005,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-29 03:00:00+00:00,solar_forecast_mw,13.45,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-04-30 03:00:00+00:00,solar_forecast_mw,12.3125,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-01 03:00:00+00:00,solar_forecast_mw,11.825,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-02 03:00:00+00:00,solar_forecast_mw,12.0475,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-03 03:00:00+00:00,solar_forecast_mw,15.334999999999999,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-04 03:00:00+00:00,solar_forecast_mw,18.3175,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-05 03:00:00+00:00,solar_forecast_mw,16.2975,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-06 03:00:00+00:00,solar_forecast_mw,35.004999999999995,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-07 03:00:00+00:00,solar_forecast_mw,45.4375,0.0,"Solar > 0 at night (3:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-27 02:00:00+00:00,solar_forecast_mw,0.0025,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-28 02:00:00+00:00,solar_forecast_mw,0.005,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-29 02:00:00+00:00,solar_forecast_mw,0.01,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-30 02:00:00+00:00,solar_forecast_mw,0.02,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-05-31 02:00:00+00:00,solar_forecast_mw,0.035,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-01 02:00:00+00:00,solar_forecast_mw,0.03,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-02 02:00:00+00:00,solar_forecast_mw,0.055,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-03 02:00:00+00:00,solar_forecast_mw,0.0825,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-04 02:00:00+00:00,solar_forecast_mw,0.0875,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-05 02:00:00+00:00,solar_forecast_mw,0.25,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
2022-06-06 02:00:00+00:00,solar_forecast_mw,0.09,0.0,"Solar > 0 at night (2:00 UTC) but ≤ 50.0 MW → rounding artifact, set to 0"
