timestamp_utc,da_price_eur_mwh,wind_forecast_mw,solar_forecast_mw,load_forecast_mw,gas_price_eur_mwh,flag_reason,severity
2022-08-31 05:00:00+00:00,724.46,7802.4425,1783.6475,57764.315,252.937,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 06:00:00+00:00,736.97,7137.745,5521.217500000001,60817.667499999996,252.937,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 07:00:00+00:00,697.72,5887.7125,10125.565,62473.775,252.937,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 08:00:00+00:00,633.31,5725.315,14404.432499999999,64363.3575,252.937,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 09:00:00+00:00,644.83,5929.8225,17698.66,65608.225,252.937,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 10:00:00+00:00,552.93,5772.6625,19788.375,65387.7025,252.937,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 11:00:00+00:00,529.08,5569.7575,20616.625,64437.119999999995,252.937,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 13:00:00+00:00,519.64,5988.33,18168.66,61773.335,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 14:00:00+00:00,541.81,6531.9375,14608.735,60408.19,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 15:00:00+00:00,641.74,7417.055,9772.057499999999,59524.0925,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 16:00:00+00:00,720.67,8383.1975,4583.19,58641.350000000006,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 17:00:00+00:00,750.0,9411.76,1064.2775,58237.8975,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 18:00:00+00:00,714.45,10553.5175,31.1875,57223.265,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 19:00:00+00:00,677.26,11738.932499999999,0.0,54673.59,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 20:00:00+00:00,563.52,12116.037499999999,0.0,50893.630000000005,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-08-31 21:00:00+00:00,532.51,11821.0275,0.0,47281.41,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 03:00:00+00:00,532.8,6774.905,0.0,47423.4375,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 04:00:00+00:00,644.71,6518.91,156.635,54495.6925,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 05:00:00+00:00,669.21,6326.13,2654.2475,58493.0875,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 06:00:00+00:00,665.46,5362.58,8859.5075,61481.417499999996,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 07:00:00+00:00,614.15,3993.16,16424.15,63126.7625,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 08:00:00+00:00,567.93,3802.11,22956.59,64964.73,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 09:00:00+00:00,522.02,4193.7575,26885.1275,66128.08,239.905,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 13:00:00+00:00,539.65,4584.9225,23128.975,62766.315,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 14:00:00+00:00,559.97,4733.865,18369.6725,61591.667499999996,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 15:00:00+00:00,631.45,5156.105,12097.7275,60996.85,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 16:00:00+00:00,686.23,5909.280000000001,5381.72,60308.5975,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 17:00:00+00:00,729.9,7252.035,1120.0674999999999,59735.72,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 18:00:00+00:00,702.09,9200.8825,28.5825,58542.6325,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 19:00:00+00:00,640.72,11364.755000000001,0.0,55601.9525,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-01 20:00:00+00:00,572.54,12700.875,0.0,51535.175,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-02 04:00:00+00:00,532.08,10198.515,154.4975,53730.2175,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-02 05:00:00+00:00,566.1,10102.5775,3007.2250000000004,57837.057499999995,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-02 06:00:00+00:00,581.97,8871.56,10576.3825,60375.8575,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-02 07:00:00+00:00,529.89,7152.1849999999995,19791.8675,61667.82,243.005,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-02 16:00:00+00:00,550.1,12355.6575,5412.725,58418.0875,214.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-02 17:00:00+00:00,574.34,14365.99,1045.17,57376.6225,214.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-02 18:00:00+00:00,562.86,17760.6475,19.7875,55833.7675,214.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-03 17:00:00+00:00,530.0,14238.4575,861.4575,49787.744999999995,214.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-03 18:00:00+00:00,514.93,16307.29,14.3025,48391.715,214.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-05 06:00:00+00:00,519.93,11630.032500000001,8905.92,60503.35,214.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-05 16:00:00+00:00,564.27,14165.79,5060.88,59640.74,214.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-05 17:00:00+00:00,601.62,16303.682499999999,837.425,59203.369999999995,214.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-05 18:00:00+00:00,523.03,18794.895,7.2325,57910.3175,214.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-06 05:00:00+00:00,553.88,17589.9825,2073.2174999999997,58092.56,214.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-06 06:00:00+00:00,561.75,15808.8725,7447.2225,61319.9,214.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-06 15:00:00+00:00,525.81,11844.7275,10985.529999999999,60430.82,239.84,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-06 16:00:00+00:00,564.44,12102.1,4364.175,59449.6625,239.84,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-06 17:00:00+00:00,633.97,13122.5225,709.8299999999999,58852.295,239.84,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-06 18:00:00+00:00,594.0,14311.0375,4.4075,57875.5025,239.84,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-06 19:00:00+00:00,530.03,14993.02,0.0,55129.2375,239.84,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-07 05:00:00+00:00,519.9,9271.37,1463.5175,58532.29,239.84,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-07 06:00:00+00:00,524.77,8180.8025,5257.965,61542.965,239.84,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-07 15:00:00+00:00,521.75,3635.7,9621.4325,59919.505000000005,213.885,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-07 16:00:00+00:00,576.75,3420.1475,3852.8575,59135.2625,213.885,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-07 17:00:00+00:00,633.49,3676.7400000000002,633.565,58331.9625,213.885,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-07 18:00:00+00:00,599.98,3876.2925,0.2525,57427.095,213.885,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-07 19:00:00+00:00,551.3,4056.25,0.0,54542.515,213.885,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-08 05:00:00+00:00,520.0,9551.7,865.4225,58917.86,213.885,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-08 06:00:00+00:00,524.06,10454.73,2868.1175,62086.270000000004,213.885,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-08 17:00:00+00:00,525.82,12780.455,539.2825,58706.565,220.54,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-11 18:00:00+00:00,517.2,1861.1525000000001,0.0,48109.965,207.09,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-12 16:00:00+00:00,515.0,3615.3675000000003,3731.92,58941.5625,190.59,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-12 17:00:00+00:00,540.64,4702.56,463.9625,58544.205,190.59,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-12 18:00:00+00:00,515.64,6166.86,0.0,57315.7575,190.59,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-13 17:00:00+00:00,520.95,12858.8675,273.135,59358.6875,198.61,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-13 18:00:00+00:00,521.15,12205.307499999999,0.0,58069.695,198.61,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-14 06:00:00+00:00,571.51,6149.77,2706.3199999999997,62134.1225,198.61,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-14 07:00:00+00:00,545.08,5813.5650000000005,5729.16,63606.682499999995,198.61,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-14 16:00:00+00:00,550.97,7476.4875,1499.0225,60003.235,217.88,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-14 17:00:00+00:00,630.25,7552.93,185.35999999999999,59966.1575,217.88,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-14 18:00:00+00:00,540.31,7604.84,0.0,58302.2725,217.88,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-20 17:00:00+00:00,580.61,3598.9475,136.805,60057.6575,194.26,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-21 05:00:00+00:00,534.75,1760.1125,1384.9,60186.225,194.26,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-21 06:00:00+00:00,527.71,1636.205,6925.6025,62494.375,194.26,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-21 17:00:00+00:00,574.51,1825.9325,137.99,61213.4075,189.78,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-22 05:00:00+00:00,536.03,1472.01,1433.4325000000001,59843.2025,189.78,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-22 17:00:00+00:00,600.0,2457.63,123.2875,61439.76,187.47,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-28 17:00:00+00:00,640.42,2134.5125,32.7525,64466.7375,207.185,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-29 05:00:00+00:00,569.93,1850.7975000000001,602.37,63621.8975,207.185,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-29 06:00:00+00:00,583.44,2037.4775,3918.245,65539.4625,207.185,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-29 16:00:00+00:00,523.19,3112.145,1055.545,62873.545,187.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-29 17:00:00+00:00,605.0,3369.3625,28.325,64048.805,187.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-29 18:00:00+00:00,520.0,3380.9275000000002,0.0,61813.925,187.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-30 05:00:00+00:00,524.0,1608.7150000000001,653.8125,63258.265,187.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-09-30 06:00:00+00:00,538.92,1794.995,4829.835,65546.2475,187.665,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-12 07:00:00+00:00,545.22,5233.54,575.3325,67741.95999999999,139.115,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-12 14:00:00+00:00,535.73,4139.632500000001,1670.295,69125.33,136.59,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-12 15:00:00+00:00,558.54,4557.7875,118.9375,68890.3425,136.59,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-12 16:00:00+00:00,588.09,5040.485000000001,0.0,70216.78,136.59,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-12 17:00:00+00:00,558.66,5428.4375,0.0,69774.08499999999,136.59,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-13 07:00:00+00:00,571.76,6307.235,860.535,68644.505,136.59,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-13 08:00:00+00:00,553.29,6116.5625,3997.6525,69303.1625,136.59,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-13 09:00:00+00:00,518.08,5639.3925,7688.295,70786.54250000001,136.59,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-13 13:00:00+00:00,552.71,4572.2725,5769.14,69979.97,137.53,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-13 14:00:00+00:00,570.25,5416.4125,2045.0675,69134.69750000001,137.53,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-13 15:00:00+00:00,590.0,6967.5175,113.6125,69452.0975,137.53,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-13 16:00:00+00:00,665.01,8589.7875,0.0,70772.55500000001,137.53,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-13 17:00:00+00:00,595.94,10030.3,0.0,70312.66500000001,137.53,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-13 18:00:00+00:00,522.58,11360.5325,0.0,67950.635,137.53,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 07:00:00+00:00,539.99,9228.075,365.10249999999996,68769.9675,137.53,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 08:00:00+00:00,569.72,8488.175,1771.2800000000002,69322.61,137.53,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 09:00:00+00:00,565.18,7438.2825,3451.8625,70551.5375,137.53,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 10:00:00+00:00,568.01,6050.2575,4682.51,71496.92,137.53,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 11:00:00+00:00,526.07,5036.08,4946.8099999999995,71481.6825,137.53,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 12:00:00+00:00,515.48,4573.2425,4205.455,70194.81,131.51,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 13:00:00+00:00,514.95,4307.1625,2648.7825,69124.9325,131.51,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 14:00:00+00:00,528.53,4383.765,951.3775,68571.65,131.51,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 15:00:00+00:00,545.0,4631.11,85.9975,69187.9,131.51,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 16:00:00+00:00,590.0,4994.6449999999995,0.0,70792.63,131.51,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 17:00:00+00:00,557.0,5430.76,0.0,70319.3675,131.51,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-14 18:00:00+00:00,520.57,5820.9925,0.0,68367.105,131.51,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-16 07:00:00+00:00,543.49,4627.205,342.3125,69375.5375,134.765,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-16 08:00:00+00:00,561.72,4077.275,1917.2175000000002,70193.64749999999,134.765,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-16 09:00:00+00:00,543.49,3280.2149999999997,3679.1425,71417.8275,134.765,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2022-12-16 10:00:00+00:00,540.83,2242.0425,5047.0175,72091.7175,134.765,da_price_4sigma_outlier_CRISIS_PERIOD (expected — energy crisis Jun 2022–Mar 2023),INFO
2021-12-21 15:00:00+00:00,539.91,2592.8275,101.27250000000001,67267.8875,180.265,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2021-12-21 16:00:00+00:00,620.0,3010.9375,0.0,68448.2225,180.265,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2021-12-21 17:00:00+00:00,600.1,3340.8450000000003,0.0,68415.2625,180.265,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2021-12-21 18:00:00+00:00,520.0,3519.4875,0.0,66986.975,180.265,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2021-12-22 07:00:00+00:00,520.59,5138.3625,611.81,65757.3225,180.265,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2021-12-22 16:00:00+00:00,529.2,5736.6525,0.0,66844.095,172.875,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-07 07:00:00+00:00,515.01,4597.49,8328.075,66688.965,192.55,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-07 18:00:00+00:00,522.91,6407.715,0.0,68756.79000000001,227.2,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-08 05:00:00+00:00,622.3,6783.4025,43.442499999999995,59408.7875,227.2,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-08 06:00:00+00:00,690.0,6686.5599999999995,2948.0475,64602.5175,227.2,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-08 07:00:00+00:00,650.0,6441.905000000001,10880.5475,66954.595,227.2,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-08 08:00:00+00:00,541.51,5936.6375,19698.765,67623.98999999999,227.2,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-08 16:00:00+00:00,603.08,9490.439999999999,2654.035,65695.3475,214.555,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-08 17:00:00+00:00,674.93,11971.317500000001,52.339999999999996,67938.245,214.555,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-08 18:00:00+00:00,700.0,14361.4575,0.0,68400.7175,214.555,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-08 19:00:00+00:00,619.92,15792.289999999999,0.0,65188.380000000005,214.555,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-08 20:00:00+00:00,542.9,16343.1325,0.0,62876.2225,214.555,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-09 05:00:00+00:00,523.76,7573.015,56.71,61137.8375,214.555,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-09 06:00:00+00:00,579.45,7695.465,3384.0275,64620.2425,214.555,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-09 07:00:00+00:00,554.76,7540.795,11964.69,66785.0575,214.555,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-09 16:00:00+00:00,529.43,5693.110000000001,2853.4175,65521.957500000004,155.88,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-09 17:00:00+00:00,574.93,8066.3325,63.3725,67127.41,155.88,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-09 18:00:00+00:00,605.0,10537.11,0.0,67489.6325,155.88,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2022-03-09 19:00:00+00:00,528.03,12139.6075,0.0,64091.6125,155.88,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2023-07-02 12:00:00+00:00,-500.0,31268.995,30233.635,47900.735,37.103,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2023-07-02 13:00:00+00:00,-399.0,31274.21,28481.83,47104.85,37.103,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2023-09-11 17:00:00+00:00,524.27,1924.7725,543.6600000000001,54404.8025,35.85,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2024-09-03 17:00:00+00:00,656.37,3081.7425,1052.105,57070.2825,37.195,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2024-09-03 18:00:00+00:00,520.32,3300.84,8.4325,55829.9525,37.195,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2024-11-06 15:00:00+00:00,524.25,280.465,386.0925,62239.9025,40.388,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2024-11-06 16:00:00+00:00,820.11,323.8525,1.05,63403.212499999994,40.388,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2024-11-06 17:00:00+00:00,805.08,389.93,0.0,64179.705,40.388,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2024-12-12 06:00:00+00:00,599.99,1826.8500000000001,0.1,62802.0175,44.694,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2024-12-12 07:00:00+00:00,655.6,1643.2175,473.4925,65345.7825,44.694,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2024-12-12 08:00:00+00:00,646.76,1435.9925,2399.3199999999997,66813.14749999999,44.694,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2024-12-12 09:00:00+00:00,543.83,1201.41,4905.885,67110.81999999999,44.694,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2024-12-12 14:00:00+00:00,668.49,1027.53,1270.8225,64651.9025,42.804,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
2024-12-12 15:00:00+00:00,818.98,1249.4499999999998,77.755,64754.2575,42.804,da_price_4sigma_outlier_NON_CRISIS (investigate — unexpected extreme),WARNING
